batch_id,timestamp,temperature,conveyor_speed,hold_time,batch_size,material_type,hour_of_day,operator_exp,temp_speed_product,temp_deviation,speed_deviation,hold_per_kg,shift,hours_into_shift,quality_score,yield_pct,performance_pct,energy_kwh,co2_kg,energy_per_kg,fault_type
B1251,2025-12-23 19:39:44,70.5,96.3,24.7,508.0,1,12,0,6789.15,11.190549999999995,73.42705,0.04862204724409449,0,6,100.0,81.5,100.0,25.7,21.07,0.050591,normal
B1252,2025-11-28 05:37:56,63.1,139.8,36.9,503.0,0,19,2,8821.380000000001,3.790549999999996,29.92704999999998,0.07335984095427435,1,5,99.8,87.1,95.7,30.8,25.26,0.061233,normal
B1253,2025-12-16 09:44:53,66.8,108.9,29.9,512.0,0,11,2,7274.52,7.490549999999992,60.827049999999986,0.0583984375,0,5,100.0,85.4,100.0,27.5,22.55,0.053711,normal
B1254,2025-10-27 23:04:41,57.6,197.7,54.8,507.0,2,15,1,11387.52,1.709450000000004,27.972949999999997,0.10808678500986192,1,1,95.4,92.2,64.8,40.2,32.96,0.07929,normal
B1255,2025-11-13 11:56:36,65.7,127.2,33.3,503.0,1,11,0,8357.04,6.3905499999999975,42.52704999999999,0.0662027833001988,0,5,100.0,88.3,100.0,28.8,23.62,0.057256,normal
B1256,2025-12-03 06:18:06,62.5,159.7,43.8,491.0,0,9,1,9981.25,3.1905499999999947,10.027050000000003,0.08920570264765784,0,3,99.9,90.0,83.9,34.0,27.88,0.069246,normal
B1257,2025-10-26 10:50:09,48.8,226.8,60.7,514.0,2,16,1,11067.84,10.509450000000008,57.07295000000002,0.11809338521400779,1,2,94.2,97.6,60.0,45.7,37.47,0.088911,normal
B1258,2025-10-25 00:38:22,53.5,220.4,57.7,516.0,0,20,2,11791.4,5.809450000000005,50.672950000000014,0.1118217054263566,1,6,95.4,96.9,60.0,43.9,36.0,0.085078,wet_material
B1259,2025-11-07 14:25:48,59.7,157.7,43.5,497.0,0,21,2,9414.69,0.3905499999999975,12.027050000000003,0.0875251509054326,1,7,99.6,91.1,82.5,33.8,27.72,0.068008,normal
B1260,2025-12-05 20:16:21,41.5,280.4,76.7,542.0,1,7,1,11636.599999999999,17.809450000000005,110.67294999999999,0.1415129151291513,0,1,90.9,99.4,60.0,57.8,47.4,0.106642,normal
B1261,2025-10-29 06:57:43,57.5,178.5,46.5,492.0,0,11,2,10263.75,1.8094500000000053,8.772950000000009,0.09451219512195122,0,5,96.5,92.1,74.5,36.3,29.77,0.07378,normal
B1262,2025-11-04 02:55:15,72.9,93.2,24.1,514.0,0,6,1,6794.280000000001,13.59055,76.52704999999999,0.04688715953307393,0,0,100.0,82.2,100.0,25.4,20.83,0.049416,normal
B1263,2026-01-10 14:52:18,67.5,113.3,29.9,516.0,2,15,2,7647.75,8.190549999999995,56.427049999999994,0.057945736434108525,1,1,100.0,84.8,100.0,27.7,22.71,0.053682,normal
B1264,2025-11-11 09:01:09,64.7,119.9,31.9,499.0,1,14,1,7757.530000000001,5.3905499999999975,49.827049999999986,0.06392785571142284,1,0,100.0,87.9,99.3,28.4,23.29,0.056914,normal
B1265,2025-11-12 01:42:23,64.8,126.7,33.4,490.0,0,12,1,8210.16,5.490549999999992,43.02704999999999,0.06816326530612245,0,6,100.0,86.8,100.0,29.1,23.86,0.059388,wet_material
B1266,2025-11-27 15:29:14,67.5,109.8,29.8,513.0,0,12,0,7411.5,8.190549999999995,59.927049999999994,0.058089668615984406,0,6,100.0,84.0,100.0,27.5,22.55,0.053606,bearing_wear
B1267,2026-01-03 22:51:37,52.7,218.9,59.8,517.0,0,17,2,11536.03,6.6094500000000025,49.172950000000014,0.11566731141199225,1,3,93.6,94.3,60.0,44.2,36.24,0.085493,normal
B1268,2025-12-15 00:03:47,69.2,114.4,31.2,511.0,0,7,0,7916.4800000000005,9.890549999999998,55.327049999999986,0.06105675146771037,0,1,100.0,88.3,100.0,28.0,22.96,0.054795,normal
B1269,2025-12-07 18:57:39,74.7,92.6,24.1,507.0,2,17,1,6917.22,15.390549999999998,77.12705,0.047534516765286,1,3,100.0,81.2,100.0,25.3,20.75,0.049901,normal
B1270,2026-01-05 15:31:52,44.1,275.0,71.8,523.0,0,20,2,12127.5,15.209450000000004,105.27295000000001,0.1372848948374761,1,6,91.4,100.0,60.0,55.5,45.51,0.106119,bearing_wear
B1271,2025-12-23 04:27:54,60.1,155.8,40.3,492.0,0,6,1,9363.580000000002,0.7905499999999961,13.92704999999998,0.08191056910569106,0,0,100.0,90.0,86.3,33.2,27.22,0.06748,bearing_wear
B1272,2025-12-21 08:40:14,69.4,99.3,27.8,502.0,2,21,1,6891.42,10.09055,70.42705,0.055378486055776895,1,7,100.0,84.8,100.0,26.6,21.81,0.052988,normal
B1273,2026-01-03 19:07:27,61.9,156.3,44.5,499.0,1,11,1,9674.970000000001,2.5905499999999932,13.42704999999998,0.08917835671342686,0,5,99.5,87.6,83.9,34.2,28.04,0.068537,normal
B1274,2026-01-09 23:28:42,69.1,114.7,30.5,510.0,0,21,2,7925.7699999999995,9.790549999999989,55.02704999999999,0.059803921568627454,1,7,100.0,85.9,100.0,27.9,22.88,0.054706,normal
B1275,2025-11-25 12:13:17,49.6,230.3,60.7,514.0,1,17,1,11422.880000000001,9.709450000000004,60.57295000000002,0.11809338521400779,1,3,93.0,98.7,60.0,46.0,37.72,0.089494,normal
B1276,2025-11-24 16:13:19,57.9,198.2,55.4,505.0,0,19,1,11475.779999999999,1.4094500000000068,28.472949999999997,0.1097029702970297,1,5,95.4,95.2,64.3,40.0,32.8,0.079208,normal
B1277,2025-11-18 13:13:50,61.8,165.2,42.7,504.0,1,8,1,10209.359999999999,2.490549999999992,4.527050000000003,0.08472222222222223,0,2,99.7,90.5,79.0,34.3,28.13,0.068056,normal
B1278,2025-12-31 15:34:29,71.9,96.5,25.0,510.0,2,17,0,6938.35,12.59055,73.22704999999999,0.049019607843137254,1,3,100.0,82.5,100.0,25.6,20.99,0.050196,normal
B1279,2026-01-01 20:48:44,63.2,139.2,35.1,511.0,2,16,2,8797.44,3.8905499999999975,30.527050000000003,0.06868884540117418,1,2,100.0,88.5,99.4,30.8,25.26,0.060274,normal
B1280,2026-01-06 21:23:06,71.0,96.6,24.6,505.0,2,12,0,6858.599999999999,11.690549999999995,73.12705,0.048712871287128715,0,6,100.0,81.2,100.0,25.6,20.99,0.050693,normal
B1281,2025-11-10 21:27:56,52.6,216.4,58.4,506.0,1,18,1,11382.640000000001,6.709450000000004,46.672950000000014,0.11541501976284585,1,4,94.6,97.2,60.0,43.8,35.92,0.086561,normal
B1282,2025-10-30 04:08:54,56.2,190.7,52.8,496.0,2,17,1,10717.34,3.1094500000000025,20.972949999999997,0.1064516129032258,1,3,95.5,93.5,72.6,39.6,32.47,0.079839,normal
B1283,2025-11-04 00:54:36,57.4,182.6,50.6,493.0,0,17,1,10481.24,1.9094500000000068,12.872950000000003,0.1026369168356998,1,3,97.7,93.1,74.2,37.8,31.0,0.076673,bearing_wear
B1284,2026-01-07 04:11:45,59.8,149.5,40.1,501.0,0,21,2,8940.1,0.4905499999999918,20.22704999999999,0.08003992015968064,1,7,100.0,87.7,85.4,32.8,26.9,0.065469,normal
B1285,2025-11-06 06:41:54,69.1,115.6,31.2,514.0,0,14,1,7987.959999999999,9.790549999999989,54.12705,0.060700389105058365,1,0,100.0,86.0,100.0,28.0,22.96,0.054475,normal
B1286,2025-12-09 12:40:45,50.7,241.0,63.3,517.0,1,17,1,12218.7,8.609450000000002,71.27295000000001,0.12243713733075434,1,3,93.0,97.0,60.0,48.0,39.36,0.092843,normal
B1287,2025-12-04 06:02:47,59.0,178.6,46.8,497.0,1,20,1,10537.4,0.30945000000000533,8.872950000000003,0.09416498993963782,1,6,94.8,91.5,74.8,36.5,29.93,0.073441,calibration_needed
B1288,2025-12-23 02:39:50,66.8,117.0,31.3,508.0,1,7,1,7815.599999999999,7.490549999999992,52.72704999999999,0.06161417322834646,0,1,100.0,84.6,100.0,28.5,23.37,0.056102,normal
B1289,2025-12-31 06:01:55,67.9,109.9,30.3,500.0,0,18,1,7462.210000000001,8.59055,59.827049999999986,0.0606,1,4,100.0,84.4,100.0,27.4,22.47,0.0548,bearing_wear
B1290,2025-11-04 16:53:07,45.9,261.9,69.0,524.0,2,17,0,12021.21,13.409450000000007,92.17294999999999,0.1316793893129771,1,3,91.4,98.7,60.0,52.4,42.97,0.1,normal
B1291,2025-10-30 19:39:15,61.8,154.1,41.2,500.0,0,17,0,9523.38,2.490549999999992,15.627049999999997,0.0824,1,3,98.9,88.8,86.9,32.7,26.81,0.0654,normal
B1292,2025-11-01 15:14:05,53.8,199.0,54.8,503.0,2,16,2,10706.199999999999,5.509450000000008,29.27295000000001,0.10894632206759443,1,2,95.2,93.5,70.4,40.7,33.37,0.080915,calibration_needed
B1293,2025-12-16 01:53:29,55.1,178.9,47.6,501.0,1,21,2,9857.390000000001,4.209450000000004,9.172950000000014,0.09500998003992016,1,7,98.4,92.3,76.8,36.4,29.85,0.072655,normal
B1294,2025-11-17 16:44:28,64.1,135.0,35.0,508.0,0,15,1,8653.5,4.790549999999989,34.72704999999999,0.0688976377952756,1,1,100.0,87.5,100.0,30.6,25.09,0.060236,normal
B1295,2025-12-03 20:07:30,62.4,159.7,43.9,505.0,2,9,0,9965.279999999999,3.0905499999999932,10.027050000000003,0.08693069306930692,0,3,100.0,89.4,82.7,34.0,27.88,0.067327,bearing_wear
B1296,2026-01-10 16:17:31,60.4,162.0,43.5,502.0,1,20,1,9784.8,1.0905499999999932,7.727049999999991,0.08665338645418327,1,6,97.5,87.8,84.5,34.3,28.13,0.068327,normal
B1297,2025-12-24 21:13:09,42.4,280.1,74.8,531.0,0,6,1,11876.24,16.909450000000007,110.37295000000003,0.14086629001883239,0,0,89.7,99.7,60.0,58.8,48.22,0.110734,normal
B1298,2025-11-20 03:57:50,59.2,168.4,49.0,491.0,0,12,1,9969.28,0.10945000000000249,1.3270499999999856,0.09979633401221996,0,6,97.4,92.6,69.7,36.0,29.52,0.07332,normal
B1299,2025-12-11 16:40:04,71.0,98.9,28.2,513.0,0,7,1,7021.900000000001,11.690549999999995,70.82704999999999,0.05497076023391813,0,1,100.0,84.5,100.0,26.5,21.73,0.051657,normal
B1300,2025-12-17 22:22:31,54.5,205.1,56.3,513.0,0,11,2,11177.949999999999,4.809450000000005,35.37295,0.1097465886939571,0,5,94.9,94.6,65.3,41.1,33.7,0.080117,normal
B1301,2025-12-27 04:30:56,58.2,168.3,49.3,484.0,0,11,1,9795.060000000001,1.1094500000000025,1.42704999999998,0.1018595041322314,0,5,97.5,93.0,71.1,36.2,29.68,0.074793,normal
B1302,2025-12-22 21:41:01,60.3,153.0,39.1,499.0,0,20,2,9225.9,0.9905499999999918,16.72704999999999,0.07835671342685371,1,6,99.2,89.9,85.9,33.2,27.22,0.066533,normal
B1303,2025-11-20 13:21:01,65.5,119.7,31.6,500.0,0,14,0,7840.35,6.190549999999995,50.02704999999999,0.0632,1,0,100.0,87.7,98.6,28.4,23.29,0.0568,normal
B1304,2025-11-24 18:15:30,60.8,156.0,41.0,500.0,1,15,1,9484.8,1.4905499999999918,13.727049999999991,0.082,1,1,98.5,91.4,86.3,32.5,26.65,0.065,normal
B1305,2025-12-07 23:03:49,48.5,230.9,64.6,518.0,0,8,0,11198.65,10.809450000000005,61.172950000000014,0.1247104247104247,0,2,92.6,98.3,60.0,48.3,39.61,0.093243,normal
B1306,2025-11-21 17:04:59,66.1,119.5,31.7,499.0,0,11,2,7898.949999999999,6.790549999999989,50.22704999999999,0.06352705410821644,0,5,100.0,86.9,100.0,28.3,23.21,0.056713,calibration_needed
B1307,2025-12-18 05:28:59,72.1,93.1,25.1,511.0,1,7,1,6712.509999999999,12.790549999999989,76.62705,0.049119373776908025,0,1,100.0,82.4,100.0,25.7,21.07,0.050294,wet_material
B1308,2025-11-20 18:23:05,60.6,149.6,40.1,499.0,0,12,0,9065.76,1.290549999999996,20.127049999999997,0.08036072144288578,0,6,98.6,88.9,85.3,32.8,26.9,0.065731,normal
B1309,2025-11-06 17:01:38,67.7,118.3,30.7,500.0,0,17,1,8008.91,8.390549999999998,51.427049999999994,0.061399999999999996,1,3,100.0,84.9,100.0,28.6,23.45,0.0572,normal
B1310,2025-12-12 10:52:23,62.8,129.5,37.0,499.0,0,16,2,8132.599999999999,3.490549999999992,40.22704999999999,0.07414829659318638,1,2,100.0,89.1,95.9,30.0,24.6,0.06012,normal
B1311,2026-01-05 08:11:37,65.0,145.1,37.1,495.0,0,11,0,9431.5,5.690549999999995,24.627049999999997,0.07494949494949495,0,5,98.7,87.2,94.6,31.8,26.08,0.064242,bearing_wear
B1312,2026-01-04 23:07:04,62.3,129.7,37.1,497.0,1,13,2,8080.309999999999,2.990549999999992,40.02705,0.07464788732394366,0,7,100.0,86.9,97.3,30.3,24.85,0.060966,normal
B1313,2026-01-01 02:49:26,68.7,110.3,29.4,514.0,1,12,1,7577.61,9.390549999999998,59.427049999999994,0.057198443579766535,0,6,100.0,84.3,100.0,27.5,22.55,0.053502,normal
B1314,2025-12-06 15:50:19,65.5,124.7,33.2,511.0,2,6,2,8167.85,6.190549999999995,45.02704999999999,0.0649706457925636,0,0,100.0,86.8,100.0,28.9,23.7,0.056556,wet_material
B1315,2025-11-01 20:12:49,60.4,151.5,39.5,503.0,1,15,2,9150.6,1.0905499999999932,18.22704999999999,0.07852882703777336,1,1,99.4,89.8,87.3,32.6,26.73,0.064811,normal
B1316,2025-12-25 09:32:54,58.5,179.9,46.6,503.0,1,16,0,10524.15,0.8094500000000053,10.172950000000014,0.0926441351888668,1,2,96.9,92.6,75.0,36.7,30.09,0.072962,normal
B1317,2025-12-28 18:27:59,60.6,158.0,41.4,494.0,2,8,2,9574.800000000001,1.290549999999996,11.727049999999991,0.08380566801619432,0,2,99.7,90.0,88.8,33.3,27.31,0.067409,normal
B1318,2026-01-08 16:17:38,62.2,152.5,40.6,500.0,1,11,2,9485.5,2.8905499999999975,17.22704999999999,0.08120000000000001,0,5,96.9,89.7,87.4,32.3,26.49,0.0646,normal
B1319,2026-01-02 17:06:52,59.6,159.1,42.6,508.0,1,11,1,9482.36,0.2905499999999961,10.627049999999997,0.08385826771653544,0,5,98.7,89.9,84.3,34.1,27.96,0.067126,normal
B1320,2026-01-01 11:49:15,72.0,105.9,26.9,508.0,0,19,2,7624.8,12.690549999999995,63.827049999999986,0.05295275590551181,1,5,100.0,83.8,100.0,26.6,21.81,0.052362,normal
B1321,2025-11-09 02:53:25,53.1,216.5,58.7,510.0,0,6,1,11496.15,6.209450000000004,46.77295000000001,0.11509803921568627,0,0,93.6,95.9,60.0,44.1,36.16,0.086471,normal
B1322,2026-01-10 23:20:17,69.5,101.1,27.7,499.0,0,14,2,7026.45,10.190549999999995,68.62705,0.05551102204408818,1,0,100.0,83.9,100.0,26.5,21.73,0.053106,normal
B1323,2025-12-15 12:29:12,47.4,245.9,66.6,523.0,0,17,1,11655.66,11.909450000000007,76.17295000000001,0.12734225621414913,1,3,92.5,98.9,60.0,49.9,40.92,0.095411,wet_material
B1324,2026-01-03 15:32:37,60.9,156.9,39.7,490.0,0,15,2,9555.210000000001,1.5905499999999932,12.827049999999986,0.0810204081632653,1,1,99.0,89.8,85.9,33.3,27.31,0.067959,wet_material
B1325,2025-12-11 19:48:18,59.3,163.1,42.7,505.0,0,10,1,9671.83,0.009450000000008174,6.627049999999997,0.08455445544554456,0,4,97.4,90.8,83.8,34.3,28.13,0.067921,normal
B1326,2025-12-06 06:38:08,50.1,241.0,63.1,526.0,0,9,1,12074.1,9.209450000000004,71.27295000000001,0.11996197718631178,0,3,92.2,97.1,60.0,48.1,39.44,0.091445,normal
B1327,2025-11-06 19:04:56,64.9,131.3,34.3,501.0,1,6,1,8521.37,5.59055,38.42704999999998,0.0684630738522954,0,0,100.0,86.6,100.0,29.6,24.27,0.059082,normal
B1328,2025-12-06 12:37:03,42.3,281.7,75.6,532.0,1,8,1,11915.909999999998,17.009450000000008,111.97295,0.14210526315789473,0,2,91.0,99.2,60.0,57.2,46.9,0.107519,normal
B1329,2025-11-30 23:37:36,69.2,109.2,29.5,503.0,0,10,2,7556.64,9.890549999999998,60.52704999999999,0.05864811133200795,0,4,100.0,84.5,100.0,27.6,22.63,0.054871,normal
B1330,2025-12-15 20:06:54,62.6,129.3,36.6,503.0,1,17,1,8094.180000000001,3.290549999999996,40.42704999999998,0.07276341948310139,1,3,100.0,90.2,96.7,30.2,24.76,0.06004,normal
B1331,2025-12-23 15:20:00,51.4,214.2,58.6,513.0,0,21,0,11009.88,7.909450000000007,44.47295,0.11423001949317739,1,7,92.8,95.8,63.3,43.2,35.42,0.084211,normal
B1332,2025-12-23 10:53:25,55.6,189.4,52.2,499.0,0,16,0,10530.640000000001,3.709450000000004,19.672950000000014,0.10460921843687375,1,2,93.2,92.9,73.8,39.5,32.39,0.079158,wet_material
B1333,2025-11-13 00:07:57,61.9,151.8,40.6,508.0,1,17,0,9396.42,2.5905499999999932,17.92704999999998,0.07992125984251969,1,3,98.4,88.8,86.1,32.6,26.73,0.064173,calibration_needed
B1334,2026-01-04 02:19:02,61.9,151.3,40.7,494.0,1,20,1,9365.470000000001,2.5905499999999932,18.42704999999998,0.08238866396761134,1,6,100.0,89.8,88.6,32.7,26.81,0.066194,normal
B1335,2025-12-13 18:46:54,59.8,147.5,40.0,503.0,0,13,0,8820.5,0.4905499999999918,22.22704999999999,0.07952286282306163,0,7,98.5,89.4,84.4,32.9,26.98,0.065408,normal
B1336,2026-01-01 02:56:43,49.1,232.2,63.2,515.0,0,14,2,11401.02,10.209450000000004,62.47295,0.12271844660194176,1,0,91.5,97.7,60.0,47.7,39.11,0.092621,normal
B1337,2025-12-26 09:11:39,64.7,135.7,36.8,500.0,1,13,1,8779.789999999999,5.3905499999999975,34.02705,0.0736,0,7,100.0,88.0,98.6,30.3,24.85,0.0606,normal
B1338,2025-12-03 09:04:20,48.1,239.5,68.3,525.0,2,8,1,11519.95,11.209450000000004,69.77295000000001,0.1300952380952381,0,2,92.2,99.3,60.0,49.7,40.75,0.094667,normal
B1339,2025-11-04 04:55:09,50.3,223.1,61.0,517.0,1,12,0,11221.929999999998,9.009450000000008,53.37295,0.11798839458413926,0,6,93.4,95.0,60.0,44.7,36.65,0.08646,normal
B1340,2025-11-28 13:29:41,53.0,222.2,59.1,513.0,0,20,1,11776.599999999999,6.309450000000005,52.47295,0.1152046783625731,1,6,94.5,94.2,60.0,44.1,36.16,0.085965,normal
B1341,2025-12-08 23:22:15,66.7,109.5,30.0,514.0,1,13,0,7303.650000000001,7.3905499999999975,60.22704999999999,0.058365758754863814,0,7,100.0,85.0,100.0,27.4,22.47,0.053307,normal
B1342,2025-12-23 00:01:00,58.5,169.5,44.6,495.0,2,8,1,9915.75,0.8094500000000053,0.22704999999999131,0.0901010101010101,0,2,97.4,89.9,82.2,34.8,28.54,0.070303,normal
B1343,2025-11-08 07:38:45,66.6,119.1,31.4,507.0,1,8,2,7932.059999999999,7.290549999999989,50.62705,0.06193293885601578,0,2,100.0,87.1,100.0,28.5,23.37,0.056213,normal
B1344,2025-11-12 08:54:19,48.7,240.7,62.4,514.0,0,13,2,11722.09,10.609450000000002,70.97295,0.12140077821011673,0,7,93.4,96.9,60.0,47.4,38.87,0.092218,normal
B1345,2025-12-19 23:19:46,48.0,247.2,68.2,525.0,0,10,1,11865.599999999999,11.309450000000005,77.47295,0.1299047619047619,0,4,92.1,98.9,60.0,49.6,40.67,0.094476,normal
B1346,2025-11-14 08:19:42,59.8,161.8,43.9,506.0,1,12,0,9675.64,0.4905499999999918,7.92704999999998,0.08675889328063241,0,6,100.0,91.4,82.4,34.0,27.88,0.067194,normal
B1347,2025-11-12 00:01:02,62.7,153.3,40.9,506.0,2,6,2,9611.910000000002,3.3905499999999975,16.42704999999998,0.08083003952569169,0,0,99.0,89.8,88.0,32.8,26.9,0.064822,normal
B1348,2025-12-09 05:29:21,57.7,183.7,46.1,499.0,1,8,1,10599.49,1.6094500000000025,13.972949999999997,0.09238476953907816,0,2,97.0,91.6,77.7,36.8,30.18,0.073747,normal
B1349,2025-12-27 17:49:01,66.8,120.9,30.7,506.0,2,21,1,8076.12,7.490549999999992,48.827049999999986,0.06067193675889328,1,7,100.0,85.8,100.0,28.4,23.29,0.056126,normal
B1350,2025-11-30 23:25:25,69.7,100.3,27.8,511.0,0,18,2,6990.91,10.390549999999998,69.42705,0.054403131115459885,1,4,100.0,85.4,100.0,26.4,21.65,0.051663,normal
B1351,2025-10-30 11:18:49,61.8,167.4,43.0,500.0,0,11,0,10345.32,2.490549999999992,2.3270499999999856,0.086,0,5,98.9,91.3,80.3,34.1,27.96,0.0682,wet_material
B1352,2026-01-04 01:40:56,62.3,146.8,38.4,509.0,1,11,1,9145.64,2.990549999999992,22.92704999999998,0.07544204322200393,0,5,100.0,88.6,93.5,31.5,25.83,0.061886,calibration_needed
B1353,2025-12-17 07:55:29,49.5,242.6,62.0,514.0,1,8,0,12008.699999999999,9.809450000000005,72.87295,0.12062256809338522,0,2,93.7,96.9,60.0,47.9,39.28,0.093191,normal
B1354,2025-12-21 15:30:36,67.6,116.8,30.7,510.0,1,21,1,7895.679999999999,8.290549999999989,52.927049999999994,0.06019607843137255,1,7,100.0,85.6,100.0,28.0,22.96,0.054902,normal
B1355,2025-12-09 04:46:29,58.5,201.0,54.2,513.0,2,10,1,11758.5,0.8094500000000053,31.27295000000001,0.10565302144249514,0,4,96.9,94.2,64.0,39.8,32.64,0.077583,normal
B1356,2026-01-03 16:36:02,48.6,247.7,65.9,523.0,1,21,1,12038.22,10.709450000000004,77.97295,0.1260038240917782,1,7,91.3,98.7,60.0,50.1,41.08,0.095793,normal
B1357,2025-10-29 10:47:43,44.4,270.1,71.9,522.0,2,12,1,11992.44,14.909450000000007,100.37295000000003,0.13773946360153258,0,6,89.8,100.0,60.0,55.6,45.59,0.106513,normal
B1358,2025-11-29 05:06:53,70.4,107.7,28.8,502.0,2,12,2,7582.080000000001,11.09055,62.02704999999999,0.05737051792828685,0,6,100.0,83.2,100.0,27.1,22.22,0.053984,normal
B1359,2026-01-07 22:04:24,48.6,248.8,67.1,523.0,1,15,1,12091.68,10.709450000000004,79.07295000000002,0.1282982791586998,1,1,93.0,99.6,60.0,50.7,41.57,0.096941,calibration_needed
B1360,2026-01-17 16:52:22,52.2,213.3,57.6,509.0,1,16,1,11134.260000000002,7.1094500000000025,43.57295000000002,0.1131630648330059,1,2,94.6,97.3,61.2,42.5,34.85,0.083497,normal
B1361,2025-10-30 19:13:19,48.7,238.3,63.7,517.0,0,15,1,11605.210000000001,10.609450000000002,68.57295000000002,0.12321083172147003,1,1,91.3,98.4,60.0,47.5,38.95,0.091876,normal
B1362,2025-12-21 18:17:05,51.2,220.7,59.4,509.0,2,8,2,11299.84,8.109450000000002,50.97295,0.11669941060903732,0,2,94.2,94.4,60.0,43.9,36.0,0.086248,normal
B1363,2025-12-16 09:54:22,63.2,142.1,38.4,498.0,0,21,0,8980.72,3.8905499999999975,27.627049999999997,0.07710843373493975,1,7,100.0,87.5,93.3,31.7,25.99,0.063655,bearing_wear
B1364,2025-12-09 16:46:59,48.2,237.2,63.0,522.0,0,13,0,11433.04,11.109450000000002,67.47295,0.1206896551724138,0,7,93.6,97.5,60.0,48.3,39.61,0.092529,normal
B1365,2025-12-27 20:16:21,50.3,237.3,62.9,516.0,0,14,0,11936.19,9.009450000000008,67.57295000000002,0.12189922480620155,1,0,91.1,97.1,60.0,47.5,38.95,0.092054,normal
B1366,2025-11-20 18:12:49,54.3,196.4,53.5,496.0,0,12,1,10664.52,5.009450000000008,26.672950000000014,0.10786290322580645,0,6,96.4,93.8,67.6,39.2,32.14,0.079032,normal
B1367,2025-11-11 11:06:53,73.5,91.4,24.4,518.0,0,19,2,6717.900000000001,14.190549999999995,78.32704999999999,0.0471042471042471,1,5,100.0,81.1,100.0,25.3,20.75,0.048842,normal
B1368,2025-12-01 08:56:19,57.9,178.5,47.7,494.0,0,21,1,10335.15,1.4094500000000068,8.772950000000009,0.09655870445344131,1,7,98.6,90.7,75.2,36.7,30.09,0.074291,normal
B1369,2026-01-06 01:22:06,63.8,135.9,34.4,510.0,2,8,1,8670.42,4.490549999999992,33.827049999999986,0.06745098039215686,0,2,100.0,86.7,99.4,30.7,25.17,0.060196,normal
B1370,2025-12-10 07:08:06,53.6,206.3,55.4,513.0,0,17,1,11057.68,5.709450000000004,36.57295000000002,0.10799220272904483,1,3,92.6,94.7,65.6,41.7,34.19,0.081287,normal
B1371,2026-01-06 12:03:44,65.7,127.1,33.1,511.0,0,15,1,8350.47,6.3905499999999975,42.62705,0.06477495107632095,1,1,100.0,88.3,100.0,29.0,23.78,0.056751,bearing_wear
B1372,2025-12-16 11:00:09,64.3,136.0,35.1,503.0,0,7,0,8744.8,4.990549999999992,33.72704999999999,0.06978131212723658,0,1,100.0,87.0,99.3,30.8,25.26,0.061233,wet_material
B1373,2025-11-17 09:58:58,47.2,250.7,65.8,513.0,1,7,1,11833.04,12.109450000000002,80.97295,0.12826510721247564,0,1,91.6,99.4,60.0,49.9,40.92,0.097271,normal
B1374,2025-12-25 05:56:23,64.3,146.3,37.2,496.0,1,15,0,9407.09,4.990549999999992,23.42704999999998,0.07500000000000001,1,1,100.0,88.4,96.4,31.2,25.58,0.062903,normal
B1375,2025-12-20 10:56:54,64.1,139.0,34.9,508.0,2,9,2,8909.9,4.790549999999989,30.72704999999999,0.0687007874015748,0,3,100.0,86.2,98.1,30.8,25.26,0.06063,normal
B1376,2025-12-02 21:19:30,56.3,181.2,50.7,499.0,0,16,1,10201.56,3.009450000000008,11.472949999999997,0.10160320641282565,1,2,96.1,92.3,74.8,37.4,30.67,0.07495,normal
B1377,2025-12-31 08:23:43,61.8,157.5,40.6,499.0,2,18,2,9733.5,2.490549999999992,12.227049999999991,0.08136272545090181,1,4,97.8,89.3,90.2,33.5,27.47,0.067134,normal
B1378,2026-01-06 09:31:47,64.9,120.2,32.2,502.0,1,21,2,7800.9800000000005,5.59055,49.52704999999999,0.06414342629482073,1,7,100.0,87.3,100.0,28.2,23.12,0.056175,normal
B1379,2025-11-09 00:17:31,50.8,240.7,63.1,514.0,0,8,2,12227.56,8.509450000000008,70.97295,0.1227626459143969,0,2,92.8,97.4,60.0,47.5,38.95,0.092412,normal
B1380,2025-12-22 00:39:44,64.3,131.7,34.3,511.0,0,17,2,8468.31,4.990549999999992,38.02705,0.06712328767123286,1,3,100.0,86.6,100.0,29.8,24.44,0.058317,normal
B1381,2025-11-21 08:44:51,48.6,232.9,65.4,522.0,2,14,0,11318.94,10.709450000000004,63.172950000000014,0.1252873563218391,1,0,93.1,97.3,60.0,47.7,39.11,0.091379,normal
B1382,2025-12-21 11:35:17,49.2,232.0,63.6,522.0,0,13,0,11414.400000000001,10.109450000000002,62.27295000000001,0.12183908045977011,0,7,92.8,98.7,60.0,47.6,39.03,0.091188,normal
B1383,2025-11-09 08:33:19,73.5,92.0,24.2,515.0,0,17,2,6762.0,14.190549999999995,77.72704999999999,0.04699029126213592,1,3,100.0,81.5,100.0,25.3,20.75,0.049126,normal
